text,label,source
"Subject: ACCOUNT SUSPENDED DUE TO SUSPICIOUS ACTIVITY

Dear Valued Member,

Your package could not be delivered due to incorrect address. Update your details: http://steam-support.click/reward

Verify now: http://steam-support.click/reward !!

Reply with your full name, address, phone number and bank details.

Failure to act within 24 hours will result in permanent closure of your account.

From: helpdesk@microsoft.com | Reply-To: noreply@amaz0n-update.com

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Please confirm your email address

Dear Customer,

Dear member, as part of our annual security review we ask you to reconfirm your email address at http://dhl-parcel-update.icu/track.

Regards,
updates@netflix-billing.com",1,hard_phishing
"Subject: Limited time: 70% discount for you

Dear Account Holder,

Your invoice remains unpaid. Settle it now to avoid late fees: http://paypal-customer-support.loan/refund

Confirm your identity: http://paypal-customer-support.loan/refund

Please provide your password, credit card details and SSN for verification.

Your account will be locked permanently if you do not verify within 24 hours.

From: billing@netflix.com | Reply-To: verify@pay-pal-verify.net

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your Cloud Practitioner certificate is available

Dear Chiara De Venuto,

Hope you are having a good week.

Please find the weekly digest attached. Highlights include the new feature release and the Q&A summary.

Looking forward to your feedback.

Best regards,
Luca Verdi
DataWorks
Team Coordinator",0,legit_template
"Subject: Interview schedule confirmed - 10:00 AM

Dear Ms. De Venuto,

Hope you are having a good week.

Please find the weekly digest attached. Highlights include the new feature release and the Q&A summary.

Happy to discuss further if needed.

Best regards,
John Miller
Acme Corp
Account Manager",0,legit_template
"Subject: Your Netflix account has been compromised

Dear Account Holder,

Your most recent payment could not be processed. Update your billing details at: http://linkedin-alerts.club/recover

Resolve this issue: http://linkedin-alerts.club/recover !!!

Please provide your password, credit card details and SSN for verification.

This matter requires your immediate attention.

From: billing@netflix.com | Reply-To: admin@secure-bank-login.top

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Security settings updated

Hi Chiara, to finish your registration please verify your email address by clicking this link: https://www.coursera.org/verify/email. The link expires in 48 hours.

Best regards,
Luca Verdi
DataWorks
Project Manager",0,hard_legit
"Subject: Your password will expire in 24 hours

Dear Valued Member,

Your invoice remains unpaid. Settle it now to avoid late fees: http://steam-support.click/reward

Verify now: http://steam-support.click/reward !!!

Please provide your password, credit card details and SSN for verification.

This matter requires your immediate attention.

From: accounts@wellsfargo.com | Reply-To: noreply@amaz0n-update.com

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Wire transfer failed - resubmit details

Dear Valued Member,

Your package could not be delivered due to incorrect address. Update your details: http://amaz0n-update.com/confirm

Click here to verify: http://amaz0n-update.com/confirm !!!

Send your bank account number and PIN to complete the transfer.

This is the FINAL NOTICE. Immediate action is required.

From: helpdesk@microsoft.com | Reply-To: claims@account-verification.xyz

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Password changed confirmation

Hello Chiara, we updated your account security settings as requested. You can review them at https://trello.com/settings/security.

Best regards,
John Miller
Acme Corp
HR Specialist",0,hard_legit
"Subject: Your receipt from Amazon

Dear Ms. De Venuto,

Hope you are having a good week.

Your enrollment in the course has been confirmed. Materials are available at https://www.linkedin.com/courses/ai-practitioner.

Feel free to reach out anytime.

Best regards,
Anna Bianchi
TechFlow Ltd
Account Manager",0,legit_template
"Subject: Meeting agenda: Friday 14:30

Dear Chiara,

I hope this message finds you well.

Please find the weekly digest attached. Highlights include the new feature release and the Q&A summary.

Happy to discuss further if needed.

Best regards,
Luca Verdi
Acme Corp
Team Coordinator",0,legit_template
"Subject: VERIFY YOUR ACCOUNT IMMEDIATELY

Dear Valued Member,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://dhl-parcel-update.icu/track

Click here: http://dhl-parcel-update.icu/track

Reply with your full name, address, phone number and bank details.

Do not ignore this message. Your account access will be revoked.

From: helpdesk@microsoft.com | Reply-To: verify@pay-pal-verify.net

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Verify your email address

Dear Chiara, our system detected a login from a new device. If this was you, no action is needed. Otherwise, reset your password at https://www.amazon.com/reset.

Best regards,
John Miller
TechFlow Ltd
Account Manager",0,hard_legit
"Subject: Two-factor authentication enabled

Dear Ms. De Venuto, your account password was recently changed. If this was not you, contact us at https://www.figma.com/help.

Best regards,
John Miller
GreenPath srl
Account Manager",0,hard_legit
"Subject: Team lunch on Friday

Dear Chiara De Venuto,

Hope you are having a good week.

Thank you for your purchase. Your receipt is available at https://www.udemy.com/receipts/order-23143.

Looking forward to your feedback.

Best regards,
John Miller
DataWorks
Project Manager",0,legit_template
"Subject: Invitation: Project kickoff next week

Dear Ms. De Venuto,

I hope this message finds you well.

Your order #23082 has shipped and is expected to arrive on Tuesday. You can track it at https://www.figma.com.

Looking forward to your feedback.

Best regards,
Luca Verdi
StudioNova
Account Manager",0,legit_template
"Subject: Password change confirmation

Dear Chiara De Venuto,

I hope this message finds you well.

We changed your account password as you requested. If this was not you, please contact our team at https://www.coursera.org/help.

Have a great day!

Best regards,
Anna Bianchi
GreenPath srl
Project Manager",0,legit_template
"Subject: You are selected for a cash reward!!!

Dear Account Holder,

A withdrawal was attempted on your account. Stop it here: http://apple-id-support.tk/verify

Claim your reward: http://apple-id-support.tk/verify

Reply with your full name, address, phone number and bank details.

This matter requires your immediate attention.

From: security@amazon.com | Reply-To: claims@account-verification.xyz

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: Verify your email address

Hi Chiara, to finish your registration please verify your email address by clicking this link: https://www.notion.so/verify/email. The link expires in 48 hours.

Best regards,
Anna Bianchi
GreenPath srl
Account Manager",0,hard_legit
"Subject: Course enrollment confirmed: AI Practitioner

Dear Chiara,

Hope you are having a good week.

Our support line is +39 06 555 0117 if you need assistance with your account.

Have a great day!

Best regards,
John Miller
StudioNova
Team Coordinator",0,legit_template
"Subject: Please confirm your email address

Dear User,

Hi, we are updating our records for all users. Please confirm your profile at http://apple-id-support.tk/verify.

Regards,
no-reply@amazon-security.net",1,hard_phishing
"Subject: CONGRATULATIONS! You have won a prize

Dear Customer,

Your invoice remains unpaid. Settle it now to avoid late fees: http://pay-pal-verify.net/account/update

Confirm your identity: http://pay-pal-verify.net/account/update !!

Please provide your password, credit card details and SSN for verification.

Failure to act within 24 hours will result in permanent closure of your account.

From: security@amazon.com | Reply-To: noreply@amaz0n-update.com

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: You are selected for a cash reward!!!

Dear Customer,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://91.206.93.38/verify/index.php

Resolve this issue: http://91.206.93.38/verify/index.php !!!

Reply with your full name, address, phone number and bank details.

This is the FINAL NOTICE. Immediate action is required.

From: service@apple.com | Reply-To: admin@secure-bank-login.top

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Billing details update

Dear User,

Dear user, a document was shared with you. Open it to view: http://apple-id-support.tk/verify

Regards,
noreply@paypal-support.com",1,hard_phishing
"Subject: Your password will expire in 24 hours

Dear Account Holder,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://insta-gram-security.ga/confirm

Resolve this issue: http://insta-gram-security.ga/confirm !!

Reply with your full name, address, phone number and bank details.

Failure to act within 24 hours will result in permanent closure of your account.

From: billing@netflix.com | Reply-To: claims@account-verification.xyz

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Please confirm your email address

Dear Member,

Dear user, a document was shared with you. Open it to view: http://pay-pal-verify.net/account/update

Regards,
noreply@paypal-support.com",1,hard_phishing
"Subject: Invitation: Project kickoff next week

Dear Chiara,

I hope this message finds you well.

Thank you for your purchase. Your receipt is available at https://docs.python.org/receipts/order-85534.

Happy to discuss further if needed.

Best regards,
John Miller
GreenPath srl
Account Manager",0,legit_template
"Subject: Subscription renewal notice

Dear User,

Hello, your subscription will renew soon. Manage your plan here: http://bank-of-america-alerts.work/verify

Regards,
updates@netflix-billing.com",1,hard_phishing
"Subject: Security alert: new device login

Dear Customer,

You have been selected for a reward. Claim it before it expires: http://secure-bank-login.top/update

Resolve this issue: http://secure-bank-login.top/update

Enter your card number, expiry and CVV on the page.

This matter requires your immediate attention.

From: service@apple.com | Reply-To: noreply@amaz0n-update.com

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: GitHub: new pull request in phonetics repo

Dear Chiara De Venuto,

Hope you are having a good week.

We changed your account password as you requested. If this was not you, please contact our team at https://www.airbnb.com/help.

Looking forward to your feedback.

Best regards,
Anna Bianchi
Acme Corp
Account Manager",0,legit_template
"Subject: Interview schedule confirmed - 10:00 AM

Dear Chiara,

I hope this message finds you well.

Attached is the agenda for our meeting on Friday at 14:30. Please review before the call.

Have a great day!

Best regards,
John Miller
TechFlow Ltd
HR Specialist",0,legit_template
"Subject: Confirm your identity to continue

Dear Account Holder,

We detected a security issue with your account. Login and confirm: http://paypa1-secure.com/verify/login

Update your account: http://paypa1-secure.com/verify/login !!!

Please provide your password, credit card details and SSN for verification.

Do not ignore this message. Your account access will be revoked.

From: accounts@wellsfargo.com | Reply-To: claims@account-verification.xyz

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Course enrollment confirmed: AI Practitioner

Dear Ms. De Venuto,

I hope this message finds you well.

Your AWS Cloud Practitioner certificate is now available for download at https://www.airbnb.com/certificates.

Happy to discuss further if needed.

Best regards,
Sara Moretti
StudioNova
Support Lead",0,legit_template
"Subject: CONGRATULATIONS! You have won a prize

Dear Customer,

Your invoice remains unpaid. Settle it now to avoid late fees: http://amaz0n-update.com/confirm

Resolve this issue: http://amaz0n-update.com/confirm !!!

Reply with your full name, address, phone number and bank details.

This matter requires your immediate attention.

From: helpdesk@microsoft.com | Reply-To: support@paypa1-secure.com

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Password changed confirmation

Hello Chiara, your two-factor authentication was enabled successfully. Your backup codes are available at https://trello.com/backup-codes.

Best regards,
Luca Verdi
StudioNova
Account Manager",0,hard_legit
"Subject: Annual security review

Dear Member,

Hi, we are updating our records for all users. Please confirm your profile at http://secure-bank-login.top/update.

Regards,
mail@dropbox-security.org",1,hard_phishing
"Subject: FINAL NOTICE: account closure

Dear Account Holder,

We detected a security issue with your account. Login and confirm: http://amaz0n-update.com/confirm

Resolve this issue: http://amaz0n-update.com/confirm

Reply with your full name, address, phone number and bank details.

This matter requires your immediate attention.

From: security@amazon.com | Reply-To: admin@secure-bank-login.top

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your order #48217 has shipped

Dear Chiara,

I hope this message finds you well.

The project is on track. Key milestones are documented in our shared folder: https://trello.com/projects/quarterly.

Have a great day!

Best regards,
John Miller
Acme Corp
Project Manager",0,legit_template
"Subject: Invitation: Project kickoff next week

Dear Chiara De Venuto,

Hope you are having a good week.

Please find the weekly digest attached. Highlights include the new feature release and the Q&A summary.

Happy to discuss further if needed.

Best regards,
John Miller
StudioNova
HR Specialist",0,legit_template
"Subject: Subscription renewal notice

Dear Member,

Hello, we noticed your email was used to register on a new device. To keep your account active, please confirm your email address here: http://wellsfargo-security.biz/verify

Regards,
updates@netflix-billing.com",1,hard_phishing
"Subject: Limited time: 70% discount for you

Dear Customer,

A withdrawal was attempted on your account. Stop it here: http://linkedin-alerts.club/recover

Click here to verify: http://linkedin-alerts.club/recover !!

Reply with your full name, address, phone number and bank details.

Your account will be locked permanently if you do not verify within 24 hours.

From: accounts@wellsfargo.com | Reply-To: support@paypa1-secure.com

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Password changed confirmation

Hello Chiara, we updated your account security settings as requested. You can review them at https://mail.google.com/settings/security.

Best regards,
John Miller
StudioNova
Account Manager",0,hard_legit
"Subject: Please confirm your email address

Dear Member,

Dear member, as part of our annual security review we ask you to reconfirm your email address at http://91.206.93.38/verify/index.php.

Regards,
noreply@paypal-support.com",1,hard_phishing
"Subject: Profile confirmation request

Dear Customer,

Hello, we noticed your email was used to register on a new device. To keep your account active, please confirm your email address here: http://account-verification.xyz/confirm

Regards,
mail@dropbox-security.org",1,hard_phishing
"Subject: Course enrollment confirmed: AI Practitioner

Dear Chiara De Venuto,

I hope this message finds you well.

Your enrollment in the course has been confirmed. Materials are available at https://mail.google.com/courses/ai-practitioner.

Looking forward to your feedback.

Best regards,
Sara Moretti
DataWorks
Support Lead",0,legit_template
"Subject: Profile confirmation request

Dear Customer,

Hi, we are updating our records for all users. Please confirm your profile at http://goog1e-account.com/recovery.

Regards,
no-reply@amazon-security.net",1,hard_phishing
"Subject: Weekly team update - projects on track

Dear Chiara,

Hope you are having a good week.

Our support line is +39 06 555 0117 if you need assistance with your account.

Let me know if you have any questions.

Best regards,
Marco Rossi
StudioNova
Project Manager",0,legit_template
"Subject: Action required: reactivate your account

Dear Valued Member,

You have been selected for a reward. Claim it before it expires: http://secure-bank-login.top/update

Claim your reward: http://secure-bank-login.top/update !!

Send your bank account number and PIN to complete the transfer.

Your account will be locked permanently if you do not verify within 24 hours.

From: helpdesk@microsoft.com | Reply-To: admin@secure-bank-login.top

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: GitHub: new pull request in phonetics repo

Dear Ms. De Venuto,

I hope this message finds you well.

Attached is the agenda for our meeting on Friday at 14:30. Please review before the call.

Feel free to reach out anytime.

Best regards,
Sara Moretti
GreenPath srl
Support Lead",0,legit_template
"Subject: Update your billing information now

Dear User,

Your most recent payment could not be processed. Update your billing details at: http://dhl-parcel-update.icu/track

Click here: http://dhl-parcel-update.icu/track !!

Provide your login credentials and date of birth to unlock your account.

Do not ignore this message. Your account access will be revoked.

From: billing@netflix.com | Reply-To: admin@secure-bank-login.top

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your Cloud Practitioner certificate is available

Dear Chiara De Venuto,

Hope you are having a good week.

The project is on track. Key milestones are documented in our shared folder: https://www.airbnb.com/projects/quarterly.

Feel free to reach out anytime.

Best regards,
Anna Bianchi
Acme Corp
Account Manager",0,legit_template
"Subject: Your refund is pending - click to receive

Dear Valued Member,

Your most recent payment could not be processed. Update your billing details at: http://insta-gram-security.ga/confirm

Click here to verify: http://insta-gram-security.ga/confirm !!!

Enter your card number, expiry and CVV on the page.

Your account will be locked permanently if you do not verify within 24 hours.

From: support@paypal.com | Reply-To: verify@pay-pal-verify.net

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Please confirm your email address

Dear Customer,

Hi there, our records show your billing details need a quick update. Please review them at your earliest convenience: http://account-verification.xyz/confirm

Regards,
updates@netflix-billing.com",1,hard_phishing
"Subject: Password change confirmation

Dear Ms. De Venuto,

I hope this message finds you well.

The interview is confirmed for next week. You can join via https://trello.com/meet/interview-58679.

Looking forward to your feedback.

Best regards,
Marco Rossi
Acme Corp
Project Manager",0,legit_template
"Subject: Limited time: 70% discount for you

Dear User,

Someone tried to access your account from a new device. Confirm it was you: http://amaz0n-update.com/confirm

Update your account: http://amaz0n-update.com/confirm !!!

Provide your login credentials and date of birth to unlock your account.

Your account will be locked permanently if you do not verify within 24 hours.

From: accounts@wellsfargo.com | Reply-To: admin@secure-bank-login.top

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: New device login detected

Hi Chiara, please confirm your new email address to keep receiving notifications: https://www.coursera.org/confirm-email.

Best regards,
Luca Verdi
DataWorks
Project Manager",0,hard_legit
"Subject: CONGRATULATIONS! You have won a prize

Dear Customer,

Your most recent payment could not be processed. Update your billing details at: http://secure-bank-login.top/update

Verify now: http://secure-bank-login.top/update !!!

Enter your card number, expiry and CVV on the page.

Your account will be locked permanently if you do not verify within 24 hours.

From: security@amazon.com | Reply-To: verify@pay-pal-verify.net

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Weekly team update - projects on track

Dear Ms. De Venuto,

I hope this message finds you well.

Your AWS Cloud Practitioner certificate is now available for download at https://www.spotify.com/certificates.

Have a great day!

Best regards,
Marco Rossi
TechFlow Ltd
Project Manager",0,legit_template
"Subject: Update your billing information now

Dear User,

You have been selected for a reward. Claim it before it expires: http://linkedin-alerts.club/recover

Resolve this issue: http://linkedin-alerts.club/recover

Enter your card number, expiry and CVV on the page.

This matter requires your immediate attention.

From: helpdesk@microsoft.com | Reply-To: verify@pay-pal-verify.net

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your order #48217 has shipped

Dear Ms. De Venuto,

I hope this message finds you well.

Our support line is +39 06 555 0117 if you need assistance with your account.

Looking forward to your feedback.

Best regards,
Marco Rossi
GreenPath srl
Project Manager",0,legit_template
"Subject: Annual security review

Dear User,

Hello, we noticed your email was used to register on a new device. To keep your account active, please confirm your email address here: http://insta-gram-security.ga/confirm

Regards,
no-reply@amazon-security.net",1,hard_phishing
"Subject: Your refund is pending - click to receive

Dear Customer,

Your package could not be delivered due to incorrect address. Update your details: http://wellsfargo-security.biz/verify

Click here: http://wellsfargo-security.biz/verify

Reply with your full name, address, phone number and bank details.

Your account will be locked permanently if you do not verify within 24 hours.

From: helpdesk@microsoft.com | Reply-To: claims@account-verification.xyz

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Confirm your new email

Dear Chiara, our system detected a login from a new device. If this was you, no action is needed. Otherwise, reset your password at https://trello.com/reset.

Best regards,
Anna Bianchi
GreenPath srl
Account Manager",0,hard_legit
"Subject: Your password will expire in 24 hours

Dear Valued Member,

Your most recent payment could not be processed. Update your billing details at: http://steam-support.click/reward

Login and confirm: http://steam-support.click/reward

Reply with your full name, address, phone number and bank details.

Do not ignore this message. Your account access will be revoked.

From: support@paypal.com | Reply-To: verify@pay-pal-verify.net

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your payment was declined - action required

Dear Account Holder,

Someone tried to access your account from a new device. Confirm it was you: http://micros0ft-support.org/security

Confirm your identity: http://micros0ft-support.org/security !!!

Send your bank account number and PIN to complete the transfer.

Your account will be locked permanently if you do not verify within 24 hours.

From: support@paypal.com | Reply-To: verify@pay-pal-verify.net

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: FINAL NOTICE: account closure

Dear Customer,

Someone tried to access your account from a new device. Confirm it was you: http://paypal-customer-support.loan/refund

Verify now: http://paypal-customer-support.loan/refund !!

Provide your login credentials and date of birth to unlock your account.

Your account will be locked permanently if you do not verify within 24 hours.

From: security@amazon.com | Reply-To: support@paypa1-secure.com

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your password will expire in 24 hours

Dear Account Holder,

Your most recent payment could not be processed. Update your billing details at: http://apple-id-support.tk/verify

Resolve this issue: http://apple-id-support.tk/verify !!

Provide your login credentials and date of birth to unlock your account.

Your account will be locked permanently if you do not verify within 24 hours.

From: accounts@wellsfargo.com | Reply-To: support@paypa1-secure.com

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your receipt from Amazon

Dear Chiara De Venuto,

Hope you are having a good week.

Please find the weekly digest attached. Highlights include the new feature release and the Q&A summary.

Looking forward to your feedback.

Best regards,
Sara Moretti
GreenPath srl
Account Manager",0,legit_template
"Subject: VERIFY YOUR ACCOUNT IMMEDIATELY

Dear Account Holder,

Your invoice remains unpaid. Settle it now to avoid late fees: http://apple-id-support.tk/verify

Click here: http://apple-id-support.tk/verify

Please provide your password, credit card details and SSN for verification.

This is the FINAL NOTICE. Immediate action is required.

From: accounts@wellsfargo.com | Reply-To: noreply@amaz0n-update.com

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Annual security review

Dear Member,

Hello, your subscription will renew soon. Manage your plan here: http://steam-support.click/reward

Regards,
noreply@paypal-support.com",1,hard_phishing
"Subject: A document was shared with you

Dear Customer,

Hi, we are updating our records for all users. Please confirm your profile at http://netflix-billing-support.ml/update.

Regards,
no-reply@amazon-security.net",1,hard_phishing
"Subject: Limited time: 70% discount for you

Dear Customer,

A withdrawal was attempted on your account. Stop it here: http://paypa1-secure.com/verify/login

Click here to verify: http://paypa1-secure.com/verify/login !!!

Please provide your password, credit card details and SSN for verification.

This matter requires your immediate attention.

From: security@amazon.com | Reply-To: noreply@amaz0n-update.com

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: ACCOUNT SUSPENDED DUE TO SUSPICIOUS ACTIVITY

Dear Customer,

We detected a security issue with your account. Login and confirm: http://linkedin-alerts.club/recover

Update your account: http://linkedin-alerts.club/recover

Reply with your full name, address, phone number and bank details.

This matter requires your immediate attention.

From: billing@netflix.com | Reply-To: support@paypa1-secure.com

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: New device login detected

Hello Chiara, we updated your account security settings as requested. You can review them at https://www.coursera.org/settings/security.

Best regards,
Marco Rossi
TechFlow Ltd
Team Coordinator",0,hard_legit
"Subject: Verify your email address

Dear Chiara, our system detected a login from a new device. If this was you, no action is needed. Otherwise, reset your password at https://www.notion.so/reset.

Best regards,
Sara Moretti
StudioNova
Account Manager",0,hard_legit
"Subject: New device login detected

Dear Chiara, our system detected a login from a new device. If this was you, no action is needed. Otherwise, reset your password at https://www.amazon.com/reset.

Best regards,
John Miller
TechFlow Ltd
HR Specialist",0,hard_legit
"Subject: Meeting agenda: Friday 14:30

Dear Ms. De Venuto,

Hope you are having a good week.

Your order #79515 has shipped and is expected to arrive on Monday. You can track it at https://www.udemy.com.

Have a great day!

Best regards,
Sara Moretti
DataWorks
HR Specialist",0,legit_template
"Subject: URGENT: Your account has been suspended

Dear Customer,

Someone tried to access your account from a new device. Confirm it was you: http://netflix-billing-support.ml/update

Claim your reward: http://netflix-billing-support.ml/update !!!

Reply with your full name, address, phone number and bank details.

Failure to act within 24 hours will result in permanent closure of your account.

From: billing@netflix.com | Reply-To: support@paypa1-secure.com

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: You are selected for a cash reward!!!

Dear Valued Member,

Your package could not be delivered due to incorrect address. Update your details: http://dhl-parcel-update.icu/track

Click here to verify: http://dhl-parcel-update.icu/track !!

Please provide your password, credit card details and SSN for verification.

This matter requires your immediate attention.

From: accounts@wellsfargo.com | Reply-To: admin@secure-bank-login.top

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Security settings updated

Dear Ms. De Venuto, your account password was recently changed. If this was not you, contact us at https://www.airbnb.com/help.

Best regards,
John Miller
TechFlow Ltd
Account Manager",0,hard_legit
"Subject: Verify your email address

Hi Chiara, please confirm your new email address to keep receiving notifications: https://github.com/confirm-email.

Best regards,
Sara Moretti
GreenPath srl
Support Lead",0,hard_legit
"Subject: Interview schedule confirmed - 10:00 AM

Dear Chiara,

I hope this message finds you well.

The interview is confirmed for next week. You can join via https://www.figma.com/meet/interview-54676.

Happy to discuss further if needed.

Best regards,
Sara Moretti
StudioNova
Team Coordinator",0,legit_template
"Subject: Wire transfer failed - resubmit details

Dear Account Holder,

You have been selected for a reward. Claim it before it expires: http://goog1e-account.com/recovery

Click here: http://goog1e-account.com/recovery !!

Enter your card number, expiry and CVV on the page.

Failure to act within 24 hours will result in permanent closure of your account.

From: security@amazon.com | Reply-To: verify@pay-pal-verify.net

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: GitHub: new pull request in phonetics repo

Dear Chiara,

Hope you are having a good week.

Our support line is +39 06 555 0117 if you need assistance with your account.

Happy to discuss further if needed.

Best regards,
Sara Moretti
TechFlow Ltd
Project Manager",0,legit_template
"Subject: Your payment was declined - action required

Dear Valued Member,

Your invoice remains unpaid. Settle it now to avoid late fees: http://91.206.93.38/verify/index.php

Claim your reward: http://91.206.93.38/verify/index.php !!!

Provide your login credentials and date of birth to unlock your account.

This matter requires your immediate attention.

From: support@paypal.com | Reply-To: admin@secure-bank-login.top

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Confirm your new email

Hi Chiara, please confirm your new email address to keep receiving notifications: https://www.amazon.com/confirm-email.

Best regards,
Anna Bianchi
StudioNova
Account Manager",0,hard_legit
"Subject: Invoice #2093841 is overdue - pay now

Dear Valued Member,

A withdrawal was attempted on your account. Stop it here: http://bank-of-america-alerts.work/verify

Confirm your identity: http://bank-of-america-alerts.work/verify !!!

Reply with your full name, address, phone number and bank details.

This matter requires your immediate attention.

From: billing@netflix.com | Reply-To: claims@account-verification.xyz

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your password will expire in 24 hours

Dear User,

We detected a security issue with your account. Login and confirm: http://steam-support.click/reward

Login and confirm: http://steam-support.click/reward !!!

Send your bank account number and PIN to complete the transfer.

Your account will be locked permanently if you do not verify within 24 hours.

From: helpdesk@microsoft.com | Reply-To: claims@account-verification.xyz

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: Invoice #2093841 is overdue - pay now

Dear Valued Member,

We detected a security issue with your account. Login and confirm: http://account-verification.xyz/confirm

Click here to verify: http://account-verification.xyz/confirm

Please provide your password, credit card details and SSN for verification.

This is the FINAL NOTICE. Immediate action is required.

From: security@amazon.com | Reply-To: noreply@amaz0n-update.com

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Team lunch on Friday

Dear Ms. De Venuto,

I hope this message finds you well.

Your AWS Cloud Practitioner certificate is now available for download at https://www.notion.so/certificates.

Looking forward to your feedback.

Best regards,
Marco Rossi
StudioNova
Project Manager",0,legit_template
"Subject: Your Netflix account has been compromised

Dear Account Holder,

A withdrawal was attempted on your account. Stop it here: http://91.206.93.38/verify/index.php

Login and confirm: http://91.206.93.38/verify/index.php !!

Please provide your password, credit card details and SSN for verification.

This is the FINAL NOTICE. Immediate action is required.

From: accounts@wellsfargo.com | Reply-To: support@paypa1-secure.com

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: Limited time: 70% discount for you

Dear Account Holder,

Your most recent payment could not be processed. Update your billing details at: http://linkedin-alerts.club/recover

Login and confirm: http://linkedin-alerts.club/recover !!!

Reply with your full name, address, phone number and bank details.

This is the FINAL NOTICE. Immediate action is required.

From: service@apple.com | Reply-To: support@paypa1-secure.com

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: URGENT: Your account has been suspended

Dear Customer,

Your most recent payment could not be processed. Update your billing details at: http://linkedin-alerts.club/recover

Login and confirm: http://linkedin-alerts.club/recover !!!

Provide your login credentials and date of birth to unlock your account.

Do not ignore this message. Your account access will be revoked.

From: billing@netflix.com | Reply-To: verify@pay-pal-verify.net

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your password will expire in 24 hours

Dear Customer,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://185.220.101.4/login.php

Claim your reward: http://185.220.101.4/login.php !!

Provide your login credentials and date of birth to unlock your account.

This matter requires your immediate attention.

From: helpdesk@microsoft.com | Reply-To: noreply@amaz0n-update.com

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Billing details update

Dear Customer,

Hello, we noticed your email was used to register on a new device. To keep your account active, please confirm your email address here: http://185.220.101.4/login.php

Regards,
updates@netflix-billing.com",1,hard_phishing
"Subject: Meeting agenda: Friday 14:30

Dear Chiara De Venuto,

I hope this message finds you well.

Our support line is +39 06 555 0117 if you need assistance with your account.

Looking forward to your feedback.

Best regards,
Marco Rossi
StudioNova
Project Manager",0,legit_template
